filename,otus,sequences,meanSeqLen,shortestSeq,longestSeq,pctMissingData,alignmentLen
OG0002803.aln_pruned.fa,37,37,316,107,1128,0.7240696193575775,1146
OG0005552.aln_pruned.fa,28,28,304,101,425,0.32142857142857145,449
OG0005334.aln_pruned.fa,34,34,204,108,283,0.3411764705882353,310
OG0005083.aln_pruned.fa,21,21,144,132,166,0.5143815915627996,298
OG0000905.aln_pruned.fa,30,30,321,100,449,0.6586609989373008,941
OG0003971.aln_pruned.fa,23,23,263,105,377,0.35199230851404767,407
OG0007632.aln_pruned.fa,23,23,105,102,109,0.09996283909327387,117
OG0005553.aln_pruned.fa,21,21,548,107,963,0.4860888175494917,1068
OG0005234.aln_pruned.fa,32,32,458,103,587,0.33504172714078373,689
OG0006035.aln_pruned.fa,25,25,247,102,491,0.6056050955414013,628
OG0003282.aln_pruned.fa,27,27,150,126,161,0.3663243075007781,238
OG0003294.aln_pruned.fa,29,29,248,145,264,0.20225464190981432,312
OG0006429.aln_pruned.fa,32,32,130,106,149,0.3619791666666667,204
OG0003764.aln_pruned.fa,22,22,442,105,1155,0.6473466724662897,1254
OG0004398.aln_pruned.fa,23,23,305,100,665,0.5512992402477176,681
OG0008945.aln_pruned.fa,21,21,333,132,1057,0.7092578741793402,1146
OG0006707.aln_pruned.fa,29,29,113,108,154,0.3007662835249042,162
OG0003937.aln_pruned.fa,26,26,472,109,1319,0.6964303347486916,1558
OG0001830.aln_pruned.fa,27,27,501,121,770,0.37875870920425375,808
OG0002999.aln_pruned.fa,22,22,173,107,221,0.2632896764252696,236
OG0005858.aln_pruned.fa,35,35,233,104,321,0.37403293757181155,373
OG0005349.aln_pruned.fa,35,35,185,100,214,0.33609831029185866,279
OG0003936.aln_pruned.fa,30,30,248,143,281,0.1981720430107527,310
OG0001362.aln_pruned.fa,26,26,623,164,799,0.44350961538461536,1120
OG0000669.aln_pruned.fa,23,23,380,100,866,0.7871776800252752,1789
OG0002508.aln_pruned.fa,28,28,244,107,307,0.3683093392395718,387
OG0005249.aln_pruned.fa,21,21,316,107,427,0.3629032258064516,496
OG0007827.aln_pruned.fa,22,22,181,111,265,0.39993999399939995,303
OG0007063.aln_pruned.fa,27,27,187,112,427,0.6137783874409389,486
OG0006205.aln_pruned.fa,25,25,142,113,161,0.2962376237623762,202
OG0005006.aln_pruned.fa,32,32,134,106,409,0.6881525522041764,431
OG0001891.aln_pruned.fa,20,20,432,107,897,0.528056768558952,916
OG0006454.aln_pruned.fa,29,29,256,108,321,0.2127141950497144,326
OG0007226.aln_pruned.fa,22,22,327,100,1035,0.7376082684329281,1249
OG0008170.aln_pruned.fa,21,21,195,100,263,0.4432234432234432,351
OG0006692.aln_pruned.fa,20,20,202,105,423,0.7011045655375552,679
OG0007040.aln_pruned.fa,28,28,292,105,694,0.7032744132135613,986
OG0005321.aln_pruned.fa,38,38,271,100,328,0.4228443449048152,470
OG0007643.aln_pruned.fa,33,33,250,114,1001,0.7528240989779451,1014
OG0007112.aln_pruned.fa,31,31,142,104,166,0.16808149405772496,171
OG0008291.aln_pruned.fa,23,23,140,100,170,0.2692481884057971,192
OG0003039.aln_pruned.fa,35,35,217,113,262,0.3570164348925411,339
OG0003668.aln_pruned.fa,41,41,508,104,896,0.5754630478635614,1197
OG0006289.aln_pruned.fa,29,29,182,104,225,0.31527093596059114,266
OG0001348.aln_pruned.fa,23,23,297,121,384,0.471773882153062,563
OG0000493.aln_pruned.fa,32,32,205,131,250,0.4637728459530026,383
OG0006887.aln_pruned.fa,25,25,231,115,249,0.08031746031746032,252
OG0004741.aln_pruned.fa,29,29,315,101,410,0.3284666177549523,470
OG0006987.aln_pruned.fa,22,22,201,126,226,0.17904656319290466,246
OG0003877.aln_pruned.fa,26,26,403,101,558,0.3814347979738485,653
OG0004740.aln_pruned.fa,24,24,163,106,189,0.34953703703703703,252
OG0006421.aln_pruned.fa,34,34,180,107,191,0.1786096256684492,220
OG0007489.aln_pruned.fa,26,26,289,109,1213,0.7701457939364362,1261
OG0006309.aln_pruned.fa,31,31,307,107,395,0.23998407009159697,405
OG0003715.aln_pruned.fa,30,30,296,106,391,0.27084357084357086,407
OG0003044.aln_pruned.fa,39,39,212,119,239,0.1650075414781297,255
OG0002573.aln_pruned.fa,21,21,325,118,365,0.14223057644110276,380
OG0003615.aln_pruned.fa,35,35,312,106,533,0.5245053272450533,657
OG0004214.aln_pruned.fa,24,24,417,103,558,0.49120934959349594,820
OG0002473.aln_pruned.fa,26,26,600,107,854,0.31475309183404965,877
OG0006209.aln_pruned.fa,34,34,143,110,170,0.22527821939586645,185
OG0007984.aln_pruned.fa,20,20,140,101,175,0.2550531914893617,188
OG0003900.aln_pruned.fa,25,25,416,100,1084,0.6385416666666667,1152
OG0004772.aln_pruned.fa,33,33,158,100,178,0.3497942386831276,243
OG0011083.aln_pruned.fa,21,21,130,103,139,0.26922053737696194,179
OG0004023.aln_pruned.fa,34,34,446,148,848,0.5020657092268346,897
OG0002943.aln_pruned.fa,31,31,199,108,504,0.7060667965224001,679
OG0007985.aln_pruned.fa,24,24,200,105,311,0.3805298353909465,324
OG0004394.aln_pruned.fa,35,35,197,110,234,0.2789363920750782,274
OG0004123.aln_pruned.fa,28,28,316,101,435,0.4397597977243995,565
OG0003800.aln_pruned.fa,20,20,425,133,693,0.41128808864265926,722
OG0005226.aln_pruned.fa,30,30,239,101,384,0.4564625850340136,441
OG0004711.aln_pruned.fa,29,29,319,102,675,0.5485538701653416,707
OG0001241.aln_pruned.fa,24,24,376,136,662,0.6158256880733946,981
OG0008399.aln_pruned.fa,25,25,227,109,259,0.6601197604790419,668
OG0005091.aln_pruned.fa,29,29,165,107,183,0.09838830584707646,184
OG0004287.aln_pruned.fa,30,30,153,109,166,0.11021194605009633,173
OG0005326.aln_pruned.fa,32,32,246,106,296,0.2736910029498525,339
OG0004611.aln_pruned.fa,35,35,227,100,276,0.20952380952380953,288
OG0010660.aln_pruned.fa,21,21,245,102,441,0.4810228531158764,473
OG0005191.aln_pruned.fa,25,25,474,126,660,0.304574780058651,682
OG0006999.aln_pruned.fa,25,25,168,101,240,0.40549295774647887,284
OG0006381.aln_pruned.fa,21,21,228,100,746,0.8123456790123457,1215
OG0002726.aln_pruned.fa,36,36,261,102,319,0.3738342659205969,417
OG0007916.aln_pruned.fa,23,23,248,128,495,0.588756118629427,604
OG0008488.aln_pruned.fa,20,20,274,108,576,0.5299313893653517,583
OG0003776.aln_pruned.fa,23,23,352,100,710,0.6808049779458097,1104
OG0005811.aln_pruned.fa,34,34,254,142,386,0.5186255976870899,529
OG0003027.aln_pruned.fa,31,31,306,113,382,0.31798261369351244,449
OG0003788.aln_pruned.fa,25,25,376,105,649,0.49530201342281877,745
OG0008531.aln_pruned.fa,24,24,199,101,279,0.40177677677677676,333
OG0003290.aln_pruned.fa,27,27,277,103,325,0.3601916003763579,433
OG0003676.aln_pruned.fa,40,40,342,197,389,0.3397398843930636,519
OG0002541.aln_pruned.fa,38,38,115,100,143,0.3389473684210526,175
OG0002410.aln_pruned.fa,23,23,368,121,615,0.6716094312594371,1123
OG0001878.aln_pruned.fa,25,25,554,147,1995,0.7320521487204249,2071
OG0004648.aln_pruned.fa,36,36,156,126,184,0.3151803118908382,228
OG0002272.aln_pruned.fa,22,22,385,104,598,0.4022551092318534,645
OG0010426.aln_pruned.fa,22,22,173,108,204,0.15953221535745807,206
OG0001696.aln_pruned.fa,35,35,282,107,847,0.6868849865527606,903
OG0000112.aln_pruned.fa,33,33,693,101,1106,0.5017754830838943,1391
OG0008064.aln_pruned.fa,21,21,351,100,1436,0.7663403352026107,1503
OG0007620.aln_pruned.fa,20,20,259,141,494,0.6993626882966396,863
OG0008642.aln_pruned.fa,24,24,211,120,283,0.3134469696969697,308
OG0003612.aln_pruned.fa,29,29,424,102,638,0.44188680955186005,761
OG0003474.aln_pruned.fa,27,27,311,114,449,0.3962101636520241,516
OG0004925.aln_pruned.fa,33,33,172,103,199,0.3188405797101449,253
OG0006217.aln_pruned.fa,38,38,155,100,191,0.31287843502561713,226
OG0007720.aln_pruned.fa,33,33,157,109,201,0.3514153884524255,243
OG0009275.aln_pruned.fa,20,20,243,116,413,0.5262645914396887,514
OG0010808.aln_pruned.fa,20,20,181,109,212,0.16536697247706422,218
OG0006823.aln_pruned.fa,34,34,160,109,206,0.29463364293085653,228
OG0008013.aln_pruned.fa,27,27,237,151,349,0.4113592500689275,403
OG0006099.aln_pruned.fa,30,30,310,114,401,0.2921032649962035,439
OG0001192.aln_pruned.fa,33,33,557,102,1348,0.6335326953748006,1520
OG0008081.aln_pruned.fa,23,23,188,120,233,0.3827512473271561,305
OG0000391.aln_pruned.fa,33,33,405,100,587,0.331586041635465,607
OG0003801.aln_pruned.fa,21,21,254,109,349,0.30745341614906835,368
OG0002538.aln_pruned.fa,30,30,188,102,216,0.7998230714791225,942
OG0002269.aln_pruned.fa,32,32,232,111,288,0.3212463556851312,343
OG0007124.aln_pruned.fa,27,27,233,107,297,0.25749559082892415,315
OG0006457.aln_pruned.fa,30,30,114,103,130,0.23243847874720358,149
OG0007393.aln_pruned.fa,26,26,254,108,371,0.5881436229896522,617
OG0005798.aln_pruned.fa,23,23,207,102,255,0.2757158006362672,287
OG0004737.aln_pruned.fa,30,30,425,121,1120,0.6317171717171717,1155
OG0007024.aln_pruned.fa,21,21,168,108,191,0.1169284467713787,191
OG0006242.aln_pruned.fa,29,29,206,115,245,0.4138907883168897,353
OG0007775.aln_pruned.fa,26,26,225,109,1743,0.8711801896733403,1752
OG0006456.aln_pruned.fa,25,25,254,104,327,0.25223529411764706,340
OG0004551.aln_pruned.fa,28,28,207,140,229,0.17014285714285715,250
OG0003490.aln_pruned.fa,22,22,361,104,544,0.41838676621285315,621
OG0000907.aln_pruned.fa,20,20,1052,106,1675,0.42539595849262696,1831
OG0009687.aln_pruned.fa,25,25,112,111,120,0.1175,128
OG0007868.aln_pruned.fa,22,22,544,105,1152,0.5376535104657449,1177
OG0004004.aln_pruned.fa,29,29,134,103,291,0.6215614103060829,356
OG0004115.aln_pruned.fa,21,21,380,126,527,0.33048790693781904,569
OG0005422.aln_pruned.fa,22,22,217,111,383,0.6124615135310323,561
OG0004263.aln_pruned.fa,29,29,159,104,205,0.26621322366339767,218
OG0003072.aln_pruned.fa,37,37,395,101,812,0.5497955293177136,879
OG0007159.aln_pruned.fa,25,25,202,103,327,0.5001481481481481,405
OG0004951.aln_pruned.fa,34,34,210,104,243,0.15320103945192534,249
OG0007608.aln_pruned.fa,25,25,115,102,148,0.45660377358490567,212
OG0002935.aln_pruned.fa,25,25,437,115,1085,0.62368330464716,1162
OG0005602.aln_pruned.fa,34,34,151,103,174,0.3135480436518499,221
OG0007059.aln_pruned.fa,27,27,126,103,200,0.39717813051146383,210
OG0007708.aln_pruned.fa,20,20,335,110,494,0.3747201492537313,536
OG0003172.aln_pruned.fa,30,30,459,129,567,0.353539615564932,711
OG0006088.aln_pruned.fa,24,24,242,106,337,0.31858614232209737,356
OG0001050.aln_pruned.fa,20,20,178,113,294,0.4342857142857143,315
OG0002791.aln_pruned.fa,25,25,326,113,528,0.4542237061769616,599
OG0003331.aln_pruned.fa,21,21,153,103,191,0.5385385385385385,333
OG0003157.aln_pruned.fa,35,35,275,163,299,0.22536115569823434,356
OG0001236.aln_pruned.fa,24,24,663,105,925,0.30028129395218,948
OG0003011.aln_pruned.fa,25,25,287,109,645,0.6531084337349398,830
OG0002277.aln_pruned.fa,38,38,259,103,311,0.518796992481203,539
OG0005038.aln_pruned.fa,28,28,213,101,271,0.27084349098000976,293
OG0006190.aln_pruned.fa,23,23,274,139,344,0.34261286622875614,417
OG0002691.aln_pruned.fa,22,22,269,100,621,0.6386821232458816,745
OG0007358.aln_pruned.fa,25,25,186,109,229,0.20796610169491525,236
OG0004832.aln_pruned.fa,23,23,549,101,817,0.3972635392829901,912
OG0003640.aln_pruned.fa,36,36,192,118,227,0.3944793850454228,318
OG0004458.aln_pruned.fa,28,28,264,121,360,0.3574904414320473,411
OG0006739.aln_pruned.fa,31,31,175,156,197,0.27864064781627507,243
OG0003599.aln_pruned.fa,27,27,263,108,330,0.5157952069716776,544
OG0002984.aln_pruned.fa,38,38,316,105,399,0.36668072988081424,499
OG0005866.aln_pruned.fa,32,32,154,101,191,0.5318164652567976,331
OG0005690.aln_pruned.fa,20,20,193,112,224,0.15524017467248907,229
OG0002537.aln_pruned.fa,28,28,161,105,181,0.1791153009427121,197
OG0002884.aln_pruned.fa,37,37,279,113,361,0.24601151016245357,371
OG0003598.aln_pruned.fa,33,33,384,102,447,0.44165896996085674,689
OG0005691.aln_pruned.fa,29,29,247,102,369,0.3770577023046266,398
OG0002750.aln_pruned.fa,21,21,307,100,522,0.5100630363788259,627
OG0003855.aln_pruned.fa,31,31,231,135,262,0.29131209182663764,326
OG0004627.aln_pruned.fa,21,21,204,102,374,0.5511250654107797,455
OG0002063.aln_pruned.fa,22,22,439,102,536,0.2539743787621547,589
OG0006096.aln_pruned.fa,23,23,171,112,232,0.49968310305488656,343
OG0007047.aln_pruned.fa,35,35,162,101,194,0.2162870945479641,207
OG0006221.aln_pruned.fa,33,33,186,102,254,0.27107007575757575,256
OG0003893.aln_pruned.fa,21,21,189,106,310,0.8964305240959151,1829
OG0004952.aln_pruned.fa,22,22,282,101,534,0.5169676214196762,584
OG0003665.aln_pruned.fa,23,23,142,102,162,0.22867215041128083,185
OG0006855.aln_pruned.fa,22,22,181,104,210,0.24450757575757576,240
OG0003928.aln_pruned.fa,31,31,202,112,241,0.4254774741844101,353
OG0003402.aln_pruned.fa,20,20,197,100,318,0.5673960612691467,457
OG0003828.aln_pruned.fa,41,41,146,114,177,0.27300169041294375,202
OG0001566.aln_pruned.fa,21,21,331,115,683,0.8378107364395317,2042
OG0007972.aln_pruned.fa,27,27,226,101,307,0.3464996788696211,346
OG0004483.aln_pruned.fa,31,31,339,117,445,0.2841976316864026,474
OG0009754.aln_pruned.fa,22,22,206,100,295,0.45848246241947027,381
OG0004482.aln_pruned.fa,24,24,259,101,1014,0.8487546215216968,1713
OG0003959.aln_pruned.fa,20,20,285,109,388,0.44523346303501943,514
OG0007382.aln_pruned.fa,24,24,238,105,310,0.2762158054711246,329
OG0008335.aln_pruned.fa,21,21,233,112,383,0.482010582010582,450
OG0002345.aln_pruned.fa,21,21,189,101,265,0.547448573701557,419
OG0009463.aln_pruned.fa,20,20,229,106,323,0.34152298850574714,348
OG0007383.aln_pruned.fa,20,20,127,100,227,0.7355509355509355,481
OG0007667.aln_pruned.fa,29,29,229,105,335,0.37184695323571093,365
OG0006401.aln_pruned.fa,25,25,116,110,127,0.10646153846153845,130
OG0000571.aln_pruned.fa,24,24,310,101,425,0.5043859649122807,627
OG0002476.aln_pruned.fa,28,28,248,100,316,0.33508403361344535,374
OG0005927.aln_pruned.fa,29,29,134,106,150,0.5007662835249043,270
OG0008661.aln_pruned.fa,21,21,106,101,124,0.25826719576719576,144
OG0006678.aln_pruned.fa,23,23,166,111,321,0.4987596291944118,333
OG0008407.aln_pruned.fa,23,23,224,101,355,0.41338493057136355,382
OG0005361.aln_pruned.fa,31,31,155,109,180,0.2324805339265851,203
OG0004656.aln_pruned.fa,24,24,129,114,159,0.3536484245439469,201
OG0004989.aln_pruned.fa,22,22,236,103,384,0.4805622009569378,456
OG0007821.aln_pruned.fa,27,27,170,107,188,0.7356222682309639,644
OG0002611.aln_pruned.fa,22,22,429,102,743,0.4281563975305653,751
OG0004988.aln_pruned.fa,24,24,131,100,145,0.4513888888888889,240
OG0004007.aln_pruned.fa,23,23,179,114,260,0.5628844114528102,410
OG0005530.aln_pruned.fa,21,21,118,101,160,0.7153184165232358,415
OG0007218.aln_pruned.fa,20,20,167,127,231,0.4445364238410596,302
OG0008029.aln_pruned.fa,20,20,211,103,405,0.5286191536748329,449
OG0005892.aln_pruned.fa,22,22,163,102,217,0.33228200371057515,245
OG0003486.aln_pruned.fa,27,27,234,102,317,0.37491358024691357,375
OG0004843.aln_pruned.fa,34,34,109,109,128,0.2922201138519924,155
OG0003016.aln_pruned.fa,33,33,365,124,583,0.45295772092179276,668
OG0003631.aln_pruned.fa,36,36,235,109,310,0.33918539325842695,356
OG0003160.aln_pruned.fa,30,30,311,103,432,0.80778739184178,1618
OG0003586.aln_pruned.fa,26,26,200,128,223,0.39905289905289903,333
OG0005992.aln_pruned.fa,35,35,241,109,278,0.24699599465954605,321
OG0007219.aln_pruned.fa,25,25,153,113,195,0.37518367346938775,245
OG0002206.aln_pruned.fa,24,24,424,105,612,0.3447145061728395,648
OG0008495.aln_pruned.fa,21,21,198,119,229,0.2127739984882842,252
OG0002875.aln_pruned.fa,30,30,396,108,596,0.3820872274143302,642
OG0002265.aln_pruned.fa,29,29,270,101,340,0.27807486631016043,374
OG0003003.aln_pruned.fa,31,31,295,116,936,0.7819963840517652,1356
OG0000972.aln_pruned.fa,22,22,457,121,1865,0.775403693460612,2038
OG0002783.aln_pruned.fa,35,35,253,117,299,0.24481292517006803,336
OG0005453.aln_pruned.fa,37,37,260,107,313,0.45670045045045043,480
OG0004145.aln_pruned.fa,28,28,243,106,296,0.22056138749429485,313
OG0001183.aln_pruned.fa,22,22,298,104,597,0.5928934639712266,733
OG0004735.aln_pruned.fa,30,30,241,106,273,0.17465753424657535,292
OG0003947.aln_pruned.fa,30,30,262,104,308,0.3423558897243108,399
OG0006043.aln_pruned.fa,24,24,380,100,502,0.2809546313799622,529
OG0004582.aln_pruned.fa,29,29,266,106,424,0.42944694676216494,467
OG0004144.aln_pruned.fa,26,26,209,100,269,0.35139318885448917,323
OG0006225.aln_pruned.fa,25,25,289,100,372,0.2914705882352941,408
OG0002996.aln_pruned.fa,27,27,344,107,585,0.4587476016047445,637
OG0000976.aln_pruned.fa,42,42,263,103,318,0.26851851851851855,360
OG0002318.aln_pruned.fa,25,25,394,136,529,0.4182890855457227,678
OG0006986.aln_pruned.fa,31,31,221,106,283,0.30222855398392184,317
OG0004411.aln_pruned.fa,24,24,265,103,685,0.6649810366624526,791
OG0003940.aln_pruned.fa,26,26,264,104,385,0.33622517833044147,399
OG0004881.aln_pruned.fa,27,27,128,119,148,0.15692007797270954,152
OG0000876.aln_pruned.fa,20,20,283,113,367,0.5720543806646525,662
OG0007155.aln_pruned.fa,28,28,127,103,160,0.3002354788069074,182
OG0005071.aln_pruned.fa,32,32,217,100,262,0.21025815217391305,276
OG0007176.aln_pruned.fa,28,28,195,104,252,0.3220486111111111,288
OG0004119.aln_pruned.fa,21,21,327,112,523,0.4723564143853999,621
OG0005699.aln_pruned.fa,34,34,129,107,174,0.41977415966386555,224
OG0007811.aln_pruned.fa,28,28,176,107,220,0.3447955390334573,269
OG0004019.aln_pruned.fa,21,21,197,100,235,0.5728684562377867,463
OG0000385.aln_pruned.fa,35,35,627,103,931,0.526068191627104,1324
OG0002243.aln_pruned.fa,22,22,252,144,331,0.3496954076850984,388
OG0003774.aln_pruned.fa,32,32,212,124,326,0.42195991847826086,368
OG0005375.aln_pruned.fa,20,20,258,103,302,0.3180738786279683,379
OG0006268.aln_pruned.fa,21,21,148,100,208,0.5522946338656308,331
OG0010687.aln_pruned.fa,20,20,186,106,508,0.7120556414219474,647
OG0007015.aln_pruned.fa,24,24,246,103,316,0.3910891089108911,404
OG0005374.aln_pruned.fa,20,20,231,102,421,0.5953752181500873,573
OG0004713.aln_pruned.fa,22,22,178,107,243,0.3231749311294766,264
OG0005224.aln_pruned.fa,39,39,254,101,417,0.44129554655870445,456
OG0010384.aln_pruned.fa,23,23,227,112,282,0.21272754626147133,289
OG0005475.aln_pruned.fa,30,30,304,112,493,0.4832768361581921,590
OG0004142.aln_pruned.fa,31,31,245,157,283,0.1327937991565029,283
OG0003823.aln_pruned.fa,36,36,241,110,289,0.18107344632768363,295
OG0003861.aln_pruned.fa,29,29,363,120,422,0.2268525311812179,470
OG0004572.aln_pruned.fa,20,20,233,102,401,0.5549618320610687,524
OG0007622.aln_pruned.fa,26,26,145,110,163,0.20160608622147083,182
OG0006120.aln_pruned.fa,26,26,256,100,409,0.47035918626827716,484
OG0007173.aln_pruned.fa,28,28,142,100,162,0.1791907514450867,173
OG0008139.aln_pruned.fa,23,23,171,101,203,0.42794823324123893,299
OG0001287.aln_pruned.fa,30,30,476,123,711,0.4063096720630967,803
OG0004027.aln_pruned.fa,31,31,148,118,159,0.7001821019771072,496
OG0002089.aln_pruned.fa,38,38,512,109,831,0.686095980919844,1633
OG0002148.aln_pruned.fa,21,21,397,125,588,0.5287239450940519,843
OG0006347.aln_pruned.fa,22,22,240,108,401,0.41473125414731254,411
OG0008138.aln_pruned.fa,33,33,187,102,239,0.3267079396111654,279
OG0004026.aln_pruned.fa,23,23,172,162,173,0.174537133347202,209
OG0003381.aln_pruned.fa,23,23,200,103,300,0.4888815134417524,393
OG0006215.aln_pruned.fa,24,24,118,116,135,0.2518459915611814,158
OG0006544.aln_pruned.fa,29,29,289,101,413,0.4068682871678915,488
OG0002149.aln_pruned.fa,27,27,460,105,750,0.5613812096176253,1049
OG0009526.aln_pruned.fa,22,22,187,101,242,0.31185481185481184,273
OG0001372.aln_pruned.fa,33,33,284,102,694,0.709097112372445,977
OG0003528.aln_pruned.fa,34,34,149,111,224,0.4650010541851149,279
OG0005259.aln_pruned.fa,30,30,310,100,488,0.6167696744952617,809
OG0002586.aln_pruned.fa,40,40,316,112,376,0.24976303317535545,422
OG0005447.aln_pruned.fa,20,20,342,104,474,0.4426016260162602,615
OG0004288.aln_pruned.fa,35,35,417,127,531,0.29378776891467245,591
OG0005359.aln_pruned.fa,33,33,143,104,191,0.3797021943573668,232
OG0009984.aln_pruned.fa,20,20,216,104,276,0.3427051671732523,329
OG0004878.aln_pruned.fa,22,22,330,101,566,0.46680863562931413,619
OG0003529.aln_pruned.fa,37,37,238,114,282,0.2418660698915476,314
OG0008955.aln_pruned.fa,25,25,253,108,377,0.4469868995633188,458
OG0005620.aln_pruned.fa,31,31,144,107,158,0.26849136526555883,198
OG0004388.aln_pruned.fa,38,38,189,125,224,0.21715963462374946,242
OG0005446.aln_pruned.fa,32,32,106,101,117,0.31370967741935485,155
OG0007727.aln_pruned.fa,25,25,269,103,764,0.6745893719806764,828
OG0003174.aln_pruned.fa,22,22,395,104,577,0.4018016778985009,661
OG0001215.aln_pruned.fa,23,23,130,101,155,0.41058430060987605,221
OG0008936.aln_pruned.fa,21,21,256,107,344,0.2834530460228784,358
OG0000591.aln_pruned.fa,26,26,551,101,709,0.35668818361126053,858
OG0003313.aln_pruned.fa,23,23,229,104,304,0.31113722418070244,333
OG0009362.aln_pruned.fa,23,23,133,110,177,0.6002089045567306,333
OG0009445.aln_pruned.fa,25,25,209,122,339,0.45204188481675395,382
OG0004918.aln_pruned.fa,34,34,287,102,383,0.29534313725490197,408
OG0007641.aln_pruned.fa,29,29,118,104,150,0.7460140897293289,465
OG0007110.aln_pruned.fa,30,30,171,108,206,0.23703703703703705,225
OG0006790.aln_pruned.fa,21,21,142,122,163,0.18612244897959185,175
OG0000882.aln_pruned.fa,23,23,291,106,359,0.3982070820259973,485
OG0000674.aln_pruned.fa,22,22,143,104,257,0.814830059978831,773
OG0005844.aln_pruned.fa,31,31,151,106,175,0.18992582370191477,187
OG0003288.aln_pruned.fa,36,36,262,103,348,0.29684241882633305,373
OG0004296.aln_pruned.fa,35,35,245,102,307,0.2246056782334385,317
OG0005247.aln_pruned.fa,34,34,155,101,171,0.5990272077823378,387
OG0007829.aln_pruned.fa,20,20,169,100,336,0.7006172839506173,567
OG0004021.aln_pruned.fa,36,36,140,110,169,0.7488095238095238,560
OG0008030.aln_pruned.fa,26,26,280,104,369,0.2528641571194763,376
OG0008256.aln_pruned.fa,22,22,216,108,698,0.7308820212046019,806
OG0004348.aln_pruned.fa,34,34,187,102,209,0.1956576622065135,233
OG0004670.aln_pruned.fa,20,20,237,100,574,0.780932594644506,1083
OG0004121.aln_pruned.fa,21,21,286,101,516,0.6229374490244055,759
OG0002220.aln_pruned.fa,40,40,439,106,547,0.2764003294892916,607
OG0005729.aln_pruned.fa,32,32,136,128,157,0.3091856060606061,198
OG0002197.aln_pruned.fa,20,20,159,106,241,0.39943396226415095,265
OG0008698.aln_pruned.fa,24,24,158,101,179,0.13609601449275363,184
OG0006877.aln_pruned.fa,29,29,299,100,760,0.6868777954119175,956
OG0006681.aln_pruned.fa,23,23,266,101,534,0.6062552180335239,677
OG0004970.aln_pruned.fa,29,29,174,117,200,0.17143324072560875,211
OG0005728.aln_pruned.fa,22,22,204,122,237,0.3668730650154799,323
OG0003146.aln_pruned.fa,42,42,448,117,609,0.3615457562825984,703
OG0009450.aln_pruned.fa,24,24,184,100,325,0.4390830800405269,329
OG0007999.aln_pruned.fa,26,26,224,103,315,0.34626597891904015,343
OG0004814.aln_pruned.fa,25,25,248,116,279,0.12338028169014084,284
OG0001601.aln_pruned.fa,20,20,195,100,332,0.8144011406844106,1052
OG0003706.aln_pruned.fa,32,32,173,125,249,0.4803517964071856,334
OG0006936.aln_pruned.fa,21,21,209,102,294,0.3859796117860634,341
OG0003037.aln_pruned.fa,41,41,141,120,204,0.4506975419948752,257
OG0005336.aln_pruned.fa,28,28,259,152,288,0.27775567051333067,359
OG0002366.aln_pruned.fa,42,42,156,119,195,0.2805810397553517,218
OG0008171.aln_pruned.fa,26,26,181,104,278,0.3508241758241758,280
OG0005594.aln_pruned.fa,27,27,207,105,339,0.4422540820390283,372
OG0000734.aln_pruned.fa,30,30,220,116,243,0.31867905056759543,323
OG0009783.aln_pruned.fa,22,22,232,123,327,0.453048128342246,425
OG0004869.aln_pruned.fa,22,22,267,112,309,0.30215998101115593,383
OG0006207.aln_pruned.fa,36,36,118,104,134,0.14588329336530775,139
OG0005595.aln_pruned.fa,35,35,110,101,160,0.45517241379310347,203
OG0009365.aln_pruned.fa,22,22,171,100,480,0.6961892459228161,563
OG0007492.aln_pruned.fa,23,23,232,146,256,0.11874176548089592,264
OG0002632.aln_pruned.fa,24,24,335,101,465,0.3333333333333333,503
OG0007802.aln_pruned.fa,28,28,163,106,184,0.29298082869511444,231
OG0007630.aln_pruned.fa,27,27,127,110,146,0.2003261122757978,159
OG0006307.aln_pruned.fa,33,33,209,107,242,0.273989898989899,288
OG0004969.aln_pruned.fa,20,20,211,108,377,0.5149885583524028,437
OG0003253.aln_pruned.fa,32,32,299,122,476,0.5543619791666666,672
OG0001431.aln_pruned.fa,41,41,561,104,1602,0.6494225765713677,1603
OG0004393.aln_pruned.fa,28,28,285,104,386,0.30465762947514774,411
OG0009896.aln_pruned.fa,20,20,116,107,125,0.13777777777777778,135
OG0007825.aln_pruned.fa,22,22,181,101,215,0.3287878787878788,270
OG0007891.aln_pruned.fa,20,20,303,102,1154,0.7958950201884253,1486
OG0005996.aln_pruned.fa,24,24,232,106,403,0.5139470013947002,478
OG0003469.aln_pruned.fa,25,25,372,100,498,0.31314917127071823,543
OG0001303.aln_pruned.fa,22,22,137,107,160,0.34145280556763813,209
OG0011508.aln_pruned.fa,21,21,215,100,423,0.5942067975966281,531
OG0003678.aln_pruned.fa,34,34,363,106,473,0.3602423363711682,568
OG0006535.aln_pruned.fa,29,29,193,131,272,0.36024206439826445,302
OG0006061.aln_pruned.fa,28,28,221,110,261,0.20622119815668202,279
OG0006782.aln_pruned.fa,24,24,182,115,210,0.2503429355281207,243
OG0009457.aln_pruned.fa,20,20,172,100,348,0.5603316326530612,392
OG0008160.aln_pruned.fa,22,22,212,111,331,0.46733668341708545,398
OG0005355.aln_pruned.fa,21,21,232,102,325,0.3272777319020094,346
OG0003810.aln_pruned.fa,35,35,347,105,439,0.29442508710801396,492
OG0010142.aln_pruned.fa,21,21,146,106,156,0.19544740973312402,182
